timestamp,file,duration_s,sample_rate,raw_peak,e_raw,rms,clip_rate,zcr,crest_factor,hf_ratio,b3_decision,b3_reason,b4_mode,b4_label,b4_flags,b5_status
27.03.2026; 16.20,/home/pi/pi-iot/audio/window_27-03-2026_16-20-48.wav,5,44100,0.040498,0.009436,0.011694,0.0,,,,DROP,weak signal — E_raw 0.0094<0.015 · RMS 0.0117<0.02 · peak 0.0405<0.35,not run,not run,,not run
27.03.2026; 16.20,/home/pi/pi-iot/audio/window_27-03-2026_16-20-53.wav,5,44100,0.047304,0.008882,0.011122,0.0,,,,DROP,weak signal — E_raw 0.0089<0.015 · RMS 0.0111<0.02 · peak 0.0473<0.35,not run,not run,,not run
27.03.2026; 16.20,/home/pi/pi-iot/audio/window_27-03-2026_16-20-58.wav,5,44100,0.037538,0.008356,0.010496,0.0,,,,DROP,weak signal — E_raw 0.0084<0.015 · RMS 0.0105<0.02 · peak 0.0375<0.35,not run,not run,,not run
27.03.2026; 16.21,/home/pi/pi-iot/audio/window_27-03-2026_16-21-03.wav,5,44100,0.040681,0.00925,0.011597,0.0,,,,DROP,weak signal — E_raw 0.0093<0.015 · RMS 0.0116<0.02 · peak 0.0407<0.35,not run,not run,,not run
27.03.2026; 16.21,/home/pi/pi-iot/audio/window_27-03-2026_16-21-08.wav,5,44100,0.044862,0.009054,0.011366,0.0,,,,DROP,weak signal — E_raw 0.0091<0.015 · RMS 0.0114<0.02 · peak 0.0449<0.35,not run,not run,,not run
27.03.2026; 16.21,/home/pi/pi-iot/audio/window_27-03-2026_16-21-13.wav,5,44100,0.043336,0.008842,0.011005,0.0,,,,DROP,weak signal — E_raw 0.0088<0.015 · RMS 0.0110<0.02 · peak 0.0433<0.35,not run,not run,,not run
27.03.2026; 16.21,/home/pi/pi-iot/audio/window_27-03-2026_16-21-18.wav,5,44100,0.052278,0.009636,0.012151,0.0,,,,DROP,weak signal — E_raw 0.0096<0.015 · RMS 0.0122<0.02 · peak 0.0523<0.35,not run,not run,,not run
27.03.2026; 16.21,/home/pi/pi-iot/audio/window_27-03-2026_16-21-23.wav,5,44100,0.08652,0.01017,0.013442,0.0,,,,DROP,weak signal — E_raw 0.0102<0.015 · RMS 0.0134<0.02 · peak 0.0865<0.35,not run,not run,,not run
27.03.2026; 16.21,/home/pi/pi-iot/audio/window_27-03-2026_16-21-28.wav,5,44100,0.118686,0.011832,0.01593,0.0,,,,DROP,weak signal — E_raw 0.0118<0.015 · RMS 0.0159<0.02 · peak 0.1187<0.35,not run,not run,,not run
27.03.2026; 16.21,/home/pi/pi-iot/audio/window_27-03-2026_16-21-33.wav,5,44100,0.10651,0.012065,0.016652,0.0,,,,DROP,weak signal — E_raw 0.0121<0.015 · RMS 0.0167<0.02 · peak 0.1065<0.35,not run,not run,,not run
27.03.2026; 16.21,/home/pi/pi-iot/audio/window_27-03-2026_16-21-38.wav,5,44100,0.088076,0.011807,0.0158,0.0,,,,DROP,weak signal — E_raw 0.0118<0.015 · RMS 0.0158<0.02 · peak 0.0881<0.35,not run,not run,,not run
27.03.2026; 16.21,/home/pi/pi-iot/audio/window_27-03-2026_16-21-43.wav,5,44100,0.10181,0.01331,0.018625,0.0,,,,DROP,weak signal — E_raw 0.0133<0.015 · RMS 0.0186<0.02 · peak 0.1018<0.35,not run,not run,,not run
27.03.2026; 16.21,/home/pi/pi-iot/audio/window_27-03-2026_16-21-48.wav,5,44100,0.293283,0.015182,0.025351,0.0,0.019166,11.569,0.001538,KEEP,ok,FULL,baseline-clean,2,activated
27.03.2026; 16.21,/home/pi/pi-iot/audio/window_27-03-2026_16-21-54.wav,5,44100,0.040956,0.009315,0.011665,0.0,,,,DROP,weak signal — E_raw 0.0093<0.015 · RMS 0.0117<0.02 · peak 0.0410<0.35,not run,not run,,not run
27.03.2026; 16.21,/home/pi/pi-iot/audio/window_27-03-2026_16-21-59.wav,5,44100,0.054506,0.008689,0.011162,0.0,,,,DROP,weak signal — E_raw 0.0087<0.015 · RMS 0.0112<0.02 · peak 0.0545<0.35,not run,not run,,not run
27.03.2026; 16.22,/home/pi/pi-iot/audio/window_27-03-2026_16-22-04.wav,5,44100,0.040651,0.008704,0.010938,0.0,,,,DROP,weak signal — E_raw 0.0087<0.015 · RMS 0.0109<0.02 · peak 0.0407<0.35,not run,not run,,not run
27.03.2026; 16.22,/home/pi/pi-iot/audio/window_27-03-2026_16-22-09.wav,5,44100,0.039308,0.008407,0.010645,0.0,,,,DROP,weak signal — E_raw 0.0084<0.015 · RMS 0.0106<0.02 · peak 0.0393<0.35,not run,not run,,not run
27.03.2026; 16.22,/home/pi/pi-iot/audio/window_27-03-2026_16-22-14.wav,5,44100,0.056887,0.009262,0.011798,0.0,,,,DROP,weak signal — E_raw 0.0093<0.015 · RMS 0.0118<0.02 · peak 0.0569<0.35,not run,not run,,not run
27.03.2026; 16.22,/home/pi/pi-iot/audio/window_27-03-2026_16-22-19.wav,5,44100,0.039674,0.008729,0.011002,0.0,,,,DROP,weak signal — E_raw 0.0087<0.015 · RMS 0.0110<0.02 · peak 0.0397<0.35,not run,not run,,not run
27.03.2026; 16.22,/home/pi/pi-iot/audio/window_27-03-2026_16-22-24.wav,5,44100,0.078219,0.011849,0.015497,0.0,,,,DROP,weak signal — E_raw 0.0118<0.015 · RMS 0.0155<0.02 · peak 0.0782<0.35,not run,not run,,not run
27.03.2026; 16.22,/home/pi/pi-iot/audio/window_27-03-2026_16-22-29.wav,5,44100,0.112491,0.012929,0.018027,0.0,,,,DROP,weak signal — E_raw 0.0129<0.015 · RMS 0.0180<0.02 · peak 0.1125<0.35,not run,not run,,not run
27.03.2026; 16.22,/home/pi/pi-iot/audio/window_27-03-2026_16-22-34.wav,5,44100,0.098331,0.011197,0.015275,0.0,,,,DROP,weak signal — E_raw 0.0112<0.015 · RMS 0.0153<0.02 · peak 0.0983<0.35,not run,not run,,not run
27.03.2026; 16.22,/home/pi/pi-iot/audio/window_27-03-2026_16-22-39.wav,5,44100,0.044221,0.009309,0.011647,0.0,,,,DROP,weak signal — E_raw 0.0093<0.015 · RMS 0.0116<0.02 · peak 0.0442<0.35,not run,not run,,not run
27.03.2026; 16.22,/home/pi/pi-iot/audio/window_27-03-2026_16-22-44.wav,5,44100,0.043519,0.009451,0.011747,0.0,,,,DROP,weak signal — E_raw 0.0095<0.015 · RMS 0.0117<0.02 · peak 0.0435<0.35,not run,not run,,not run
27.03.2026; 16.22,/home/pi/pi-iot/audio/window_27-03-2026_16-22-49.wav,5,44100,0.047395,0.008534,0.010848,0.0,,,,DROP,weak signal — E_raw 0.0085<0.015 · RMS 0.0108<0.02 · peak 0.0474<0.35,not run,not run,,not run
27.03.2026; 16.22,/home/pi/pi-iot/audio/window_27-03-2026_16-22-54.wav,5,44100,0.041169,0.008892,0.011122,0.0,,,,DROP,weak signal — E_raw 0.0089<0.015 · RMS 0.0111<0.02 · peak 0.0412<0.35,not run,not run,,not run
27.03.2026; 16.22,/home/pi/pi-iot/audio/window_27-03-2026_16-22-59.wav,5,44100,0.336222,0.011747,0.019192,0.0,,,,DROP,weak signal — E_raw 0.0117<0.015 · RMS 0.0192<0.02 · peak 0.3362<0.35,not run,not run,,not run
27.03.2026; 16.23,/home/pi/pi-iot/audio/window_27-03-2026_16-23-04.wav,5,44100,0.070589,0.011299,0.01464,0.0,,,,DROP,weak signal — E_raw 0.0113<0.015 · RMS 0.0146<0.02 · peak 0.0706<0.35,not run,not run,,not run
27.03.2026; 16.23,/home/pi/pi-iot/audio/window_27-03-2026_16-23-09.wav,5,44100,0.272958,0.015905,0.024899,0.0,0.010213,10.9626,0.000345,KEEP,ok,FULL,baseline-clean,2,activated
27.03.2026; 16.23,/home/pi/pi-iot/audio/window_27-03-2026_16-23-15.wav,5,44100,0.085513,0.009284,0.012107,0.0,,,,DROP,weak signal — E_raw 0.0093<0.015 · RMS 0.0121<0.02 · peak 0.0855<0.35,not run,not run,,not run
27.03.2026; 16.23,/home/pi/pi-iot/audio/window_27-03-2026_16-23-20.wav,5,44100,0.037263,0.009006,0.01127,0.0,,,,DROP,weak signal — E_raw 0.0090<0.015 · RMS 0.0113<0.02 · peak 0.0373<0.35,not run,not run,,not run
27.03.2026; 16.23,/home/pi/pi-iot/audio/window_27-03-2026_16-23-25.wav,5,44100,0.063784,0.009515,0.011999,0.0,,,,DROP,weak signal — E_raw 0.0095<0.015 · RMS 0.0120<0.02 · peak 0.0638<0.35,not run,not run,,not run
27.03.2026; 16.23,/home/pi/pi-iot/audio/window_27-03-2026_16-23-30.wav,5,44100,0.037416,0.008909,0.01112,0.0,,,,DROP,weak signal — E_raw 0.0089<0.015 · RMS 0.0111<0.02 · peak 0.0374<0.35,not run,not run,,not run
27.03.2026; 16.23,/home/pi/pi-iot/audio/window_27-03-2026_16-23-35.wav,5,44100,0.042543,0.008682,0.010805,0.0,,,,DROP,weak signal — E_raw 0.0087<0.015 · RMS 0.0108<0.02 · peak 0.0425<0.35,not run,not run,,not run
27.03.2026; 16.23,/home/pi/pi-iot/audio/window_27-03-2026_16-23-40.wav,5,44100,0.05594,0.00922,0.011826,0.0,,,,DROP,weak signal — E_raw 0.0092<0.015 · RMS 0.0118<0.02 · peak 0.0559<0.35,not run,not run,,not run
27.03.2026; 16.23,/home/pi/pi-iot/audio/window_27-03-2026_16-23-45.wav,5,44100,0.046052,0.008784,0.010984,0.0,,,,DROP,weak signal — E_raw 0.0088<0.015 · RMS 0.0110<0.02 · peak 0.0461<0.35,not run,not run,,not run
27.03.2026; 16.23,/home/pi/pi-iot/audio/window_27-03-2026_16-23-50.wav,5,44100,0.043397,0.009057,0.011399,0.0,,,,DROP,weak signal — E_raw 0.0091<0.015 · RMS 0.0114<0.02 · peak 0.0434<0.35,not run,not run,,not run
27.03.2026; 16.23,/home/pi/pi-iot/audio/window_27-03-2026_16-23-55.wav,5,44100,0.040162,0.008827,0.010984,0.0,,,,DROP,weak signal — E_raw 0.0088<0.015 · RMS 0.0110<0.02 · peak 0.0402<0.35,not run,not run,,not run
27.03.2026; 16.24,/home/pi/pi-iot/audio/window_27-03-2026_16-24-00.wav,5,44100,0.035493,0.008217,0.010327,0.0,,,,DROP,weak signal — E_raw 0.0082<0.015 · RMS 0.0103<0.02 · peak 0.0355<0.35,not run,not run,,not run
27.03.2026; 16.24,/home/pi/pi-iot/audio/window_27-03-2026_16-24-05.wav,5,44100,0.181372,0.010818,0.01611,0.0,,,,DROP,weak signal — E_raw 0.0108<0.015 · RMS 0.0161<0.02 · peak 0.1814<0.35,not run,not run,,not run
27.03.2026; 16.24,/home/pi/pi-iot/audio/window_27-03-2026_16-24-10.wav,5,44100,0.206488,0.01475,0.024477,0.0,,,,DROP,weak signal — E_raw 0.0147<0.015 · peak 0.2065<0.35,not run,not run,,not run
27.03.2026; 16.24,/home/pi/pi-iot/audio/window_27-03-2026_16-24-15.wav,5,44100,0.074374,0.010032,0.012963,0.0,,,,DROP,weak signal — E_raw 0.0100<0.015 · RMS 0.0130<0.02 · peak 0.0744<0.35,not run,not run,,not run
27.03.2026; 16.24,/home/pi/pi-iot/audio/window_27-03-2026_16-24-20.wav,5,44100,0.090823,0.011249,0.014982,0.0,,,,DROP,weak signal — E_raw 0.0112<0.015 · RMS 0.0150<0.02 · peak 0.0908<0.35,not run,not run,,not run
27.03.2026; 16.24,/home/pi/pi-iot/audio/window_27-03-2026_16-24-25.wav,5,44100,0.103275,0.014096,0.018516,0.0,,,,DROP,weak signal — E_raw 0.0141<0.015 · RMS 0.0185<0.02 · peak 0.1033<0.35,not run,not run,,not run
27.03.2026; 16.24,/home/pi/pi-iot/audio/window_27-03-2026_16-24-30.wav,5,44100,0.077822,0.012058,0.015767,0.0,,,,DROP,weak signal — E_raw 0.0121<0.015 · RMS 0.0158<0.02 · peak 0.0778<0.35,not run,not run,,not run
27.03.2026; 16.24,/home/pi/pi-iot/audio/window_27-03-2026_16-24-35.wav,5,44100,0.045534,0.008756,0.010956,0.0,,,,DROP,weak signal — E_raw 0.0088<0.015 · RMS 0.0110<0.02 · peak 0.0455<0.35,not run,not run,,not run
27.03.2026; 16.24,/home/pi/pi-iot/audio/window_27-03-2026_16-24-40.wav,5,44100,0.039583,0.00874,0.011001,0.0,,,,DROP,weak signal — E_raw 0.0087<0.015 · RMS 0.0110<0.02 · peak 0.0396<0.35,not run,not run,,not run
27.03.2026; 16.24,/home/pi/pi-iot/audio/window_27-03-2026_16-24-46.wav,5,44100,0.055208,0.008945,0.011467,0.0,,,,DROP,weak signal — E_raw 0.0089<0.015 · RMS 0.0115<0.02 · peak 0.0552<0.35,not run,not run,,not run
27.03.2026; 16.24,/home/pi/pi-iot/audio/window_27-03-2026_16-24-51.wav,5,44100,0.049074,0.008665,0.010778,0.0,,,,DROP,weak signal — E_raw 0.0087<0.015 · RMS 0.0108<0.02 · peak 0.0491<0.35,not run,not run,,not run
27.03.2026; 16.24,/home/pi/pi-iot/audio/window_27-03-2026_16-24-56.wav,5,44100,0.039064,0.008854,0.011041,0.0,,,,DROP,weak signal — E_raw 0.0089<0.015 · RMS 0.0110<0.02 · peak 0.0391<0.35,not run,not run,,not run
27.03.2026; 16.25,/home/pi/pi-iot/audio/window_27-03-2026_16-25-01.wav,5,44100,0.039552,0.00827,0.01032,0.0,,,,DROP,weak signal — E_raw 0.0083<0.015 · RMS 0.0103<0.02 · peak 0.0396<0.35,not run,not run,,not run
27.03.2026; 16.25,/home/pi/pi-iot/audio/window_27-03-2026_16-25-06.wav,5,44100,0.039888,0.009266,0.011479,0.0,,,,DROP,weak signal — E_raw 0.0093<0.015 · RMS 0.0115<0.02 · peak 0.0399<0.35,not run,not run,,not run
27.03.2026; 16.25,/home/pi/pi-iot/audio/window_27-03-2026_16-25-11.wav,5,44100,0.097995,0.009973,0.013422,0.0,,,,DROP,weak signal — E_raw 0.0100<0.015 · RMS 0.0134<0.02 · peak 0.0980<0.35,not run,not run,,not run
27.03.2026; 16.25,/home/pi/pi-iot/audio/window_27-03-2026_16-25-16.wav,5,44100,0.113102,0.016071,0.022352,0.0,0.0139,5.0601,0.001777,KEEP,ok,FULL,rough/noisy,1,activated
27.03.2026; 16.25,/home/pi/pi-iot/audio/window_27-03-2026_16-25-21.wav,5,44100,0.114658,0.013836,0.019079,0.0,,,,DROP,weak signal — E_raw 0.0138<0.015 · RMS 0.0191<0.02 · peak 0.1147<0.35,not run,not run,,not run
27.03.2026; 16.25,/home/pi/pi-iot/audio/window_27-03-2026_16-25-26.wav,5,44100,0.119877,0.015891,0.022296,0.0,0.012358,5.3767,0.001046,KEEP,ok,FULL,rough/noisy,1,activated
27.03.2026; 16.25,/home/pi/pi-iot/audio/window_27-03-2026_16-25-31.wav,5,44100,0.076357,0.009815,0.013229,0.0,,,,DROP,weak signal — E_raw 0.0098<0.015 · RMS 0.0132<0.02 · peak 0.0764<0.35,not run,not run,,not run
27.03.2026; 16.25,/home/pi/pi-iot/audio/window_27-03-2026_16-25-36.wav,5,44100,0.106204,0.01582,0.02141,0.0,0.01302,4.9604,0.001481,KEEP,ok,FULL,rough/noisy,1,activated
27.03.2026; 16.25,/home/pi/pi-iot/audio/window_27-03-2026_16-25-41.wav,5,44100,0.16129,0.017304,0.02323,0.0,0.011683,6.9431,0.001802,KEEP,ok,FULL,baseline-clean,2,activated
27.03.2026; 16.25,/home/pi/pi-iot/audio/window_27-03-2026_16-25-47.wav,5,44100,0.11652,0.01139,0.015764,0.0,,,,DROP,weak signal — E_raw 0.0114<0.015 · RMS 0.0158<0.02 · peak 0.1165<0.35,not run,not run,,not run
27.03.2026; 16.25,/home/pi/pi-iot/audio/window_27-03-2026_16-25-52.wav,5,44100,0.912961,0.019644,0.059309,0.0,0.015134,15.3933,0.001318,KEEP,ok,LIGHT,low-activity background,1,not activated (LIGHT path)
27.03.2026; 16.25,/home/pi/pi-iot/audio/window_27-03-2026_16-25-57.wav,5,44100,0.36726,0.0382,0.059332,0.0,0.010018,6.1899,0.00012,KEEP,ok,FULL,baseline-clean,2,activated
27.03.2026; 16.26,/home/pi/pi-iot/audio/window_27-03-2026_16-26-02.wav,5,44100,0.251228,0.022419,0.036239,0.0,0.010503,6.9326,0.000132,KEEP,ok,FULL,baseline-clean,2,activated
27.03.2026; 16.26,/home/pi/pi-iot/audio/window_27-03-2026_16-26-07.wav,5,44100,0.174566,0.012145,0.01826,0.0,,,,DROP,weak signal — E_raw 0.0121<0.015 · RMS 0.0183<0.02 · peak 0.1746<0.35,not run,not run,,not run
27.03.2026; 16.26,/home/pi/pi-iot/audio/window_27-03-2026_16-26-12.wav,5,44100,0.393292,0.021982,0.041,0.0,0.022068,9.5926,0.003637,KEEP,ok,FULL,baseline-clean,2,activated
27.03.2026; 16.26,/home/pi/pi-iot/audio/window_27-03-2026_16-26-17.wav,5,44100,0.262093,0.016541,0.028445,0.0,0.018227,9.214,0.001152,KEEP,ok,FULL,baseline-clean,2,activated
27.03.2026; 16.26,/home/pi/pi-iot/audio/window_27-03-2026_16-26-22.wav,5,44100,0.255043,0.014931,0.027283,0.0,,,,DROP,weak signal — E_raw 0.0149<0.015 · peak 0.2550<0.35,not run,not run,,not run
27.03.2026; 16.26,/home/pi/pi-iot/audio/window_27-03-2026_16-26-27.wav,5,44100,0.811396,0.017533,0.047129,0.0,0.01703,17.2164,0.00081,KEEP,ok,LIGHT,low-activity background,1,not activated (LIGHT path)
27.03.2026; 16.26,/home/pi/pi-iot/audio/window_27-03-2026_16-26-33.wav,5,44100,0.079318,0.011498,0.014925,0.0,,,,DROP,weak signal — E_raw 0.0115<0.015 · RMS 0.0149<0.02 · peak 0.0793<0.35,not run,not run,,not run
27.03.2026; 16.26,/home/pi/pi-iot/audio/window_27-03-2026_16-26-38.wav,5,44100,0.101535,0.011427,0.015864,0.0,,,,DROP,weak signal — E_raw 0.0114<0.015 · RMS 0.0159<0.02 · peak 0.1015<0.35,not run,not run,,not run
27.03.2026; 16.26,/home/pi/pi-iot/audio/window_27-03-2026_16-26-43.wav,5,44100,0.044435,0.009304,0.011627,0.0,,,,DROP,weak signal — E_raw 0.0093<0.015 · RMS 0.0116<0.02 · peak 0.0444<0.35,not run,not run,,not run
27.03.2026; 16.26,/home/pi/pi-iot/audio/window_27-03-2026_16-26-48.wav,5,44100,0.073489,0.009043,0.011393,0.0,,,,DROP,weak signal — E_raw 0.0090<0.015 · RMS 0.0114<0.02 · peak 0.0735<0.35,not run,not run,,not run
27.03.2026; 16.26,/home/pi/pi-iot/audio/window_27-03-2026_16-26-53.wav,5,44100,0.054933,0.008442,0.010655,0.0,,,,DROP,weak signal — E_raw 0.0084<0.015 · RMS 0.0107<0.02 · peak 0.0549<0.35,not run,not run,,not run
27.03.2026; 16.26,/home/pi/pi-iot/audio/window_27-03-2026_16-26-58.wav,5,44100,0.046999,0.009724,0.012101,0.0,,,,DROP,weak signal — E_raw 0.0097<0.015 · RMS 0.0121<0.02 · peak 0.0470<0.35,not run,not run,,not run
27.03.2026; 16.27,/home/pi/pi-iot/audio/window_27-03-2026_16-27-03.wav,5,44100,0.044923,0.009119,0.011391,0.0,,,,DROP,weak signal — E_raw 0.0091<0.015 · RMS 0.0114<0.02 · peak 0.0449<0.35,not run,not run,,not run
27.03.2026; 16.27,/home/pi/pi-iot/audio/window_27-03-2026_16-27-08.wav,5,44100,0.041322,0.009114,0.01145,0.0,,,,DROP,weak signal — E_raw 0.0091<0.015 · RMS 0.0115<0.02 · peak 0.0413<0.35,not run,not run,,not run
27.03.2026; 16.27,/home/pi/pi-iot/audio/window_27-03-2026_16-27-13.wav,5,44100,0.038636,0.009322,0.011829,0.0,,,,DROP,weak signal — E_raw 0.0093<0.015 · RMS 0.0118<0.02 · peak 0.0386<0.35,not run,not run,,not run
27.03.2026; 16.27,/home/pi/pi-iot/audio/window_27-03-2026_16-27-18.wav,5,44100,0.041047,0.00881,0.010954,0.0,,,,DROP,weak signal — E_raw 0.0088<0.015 · RMS 0.0110<0.02 · peak 0.0410<0.35,not run,not run,,not run
27.03.2026; 16.27,/home/pi/pi-iot/audio/window_27-03-2026_16-27-23.wav,5,44100,0.043367,0.009717,0.012092,0.0,,,,DROP,weak signal — E_raw 0.0097<0.015 · RMS 0.0121<0.02 · peak 0.0434<0.35,not run,not run,,not run
27.03.2026; 16.27,/home/pi/pi-iot/audio/window_27-03-2026_16-27-28.wav,5,44100,0.043703,0.009107,0.011431,0.0,,,,DROP,weak signal — E_raw 0.0091<0.015 · RMS 0.0114<0.02 · peak 0.0437<0.35,not run,not run,,not run
27.03.2026; 16.27,/home/pi/pi-iot/audio/window_27-03-2026_16-27-33.wav,5,44100,0.039644,0.008979,0.011156,0.0,,,,DROP,weak signal — E_raw 0.0090<0.015 · RMS 0.0112<0.02 · peak 0.0396<0.35,not run,not run,,not run
27.03.2026; 16.27,/home/pi/pi-iot/audio/window_27-03-2026_16-27-38.wav,5,44100,0.045595,0.009445,0.011915,0.0,,,,DROP,weak signal — E_raw 0.0094<0.015 · RMS 0.0119<0.02 · peak 0.0456<0.35,not run,not run,,not run
27.03.2026; 16.27,/home/pi/pi-iot/audio/window_27-03-2026_16-27-43.wav,5,44100,0.039918,0.009648,0.012018,0.0,,,,DROP,weak signal — E_raw 0.0096<0.015 · RMS 0.0120<0.02 · peak 0.0399<0.35,not run,not run,,not run
27.03.2026; 16.27,/home/pi/pi-iot/audio/window_27-03-2026_16-27-48.wav,5,44100,0.049745,0.00925,0.011537,0.0,,,,DROP,weak signal — E_raw 0.0092<0.015 · RMS 0.0115<0.02 · peak 0.0497<0.35,not run,not run,,not run
27.03.2026; 16.27,/home/pi/pi-iot/audio/window_27-03-2026_16-27-53.wav,5,44100,0.056917,0.009608,0.012132,0.0,,,,DROP,weak signal — E_raw 0.0096<0.015 · RMS 0.0121<0.02 · peak 0.0569<0.35,not run,not run,,not run
27.03.2026; 16.27,/home/pi/pi-iot/audio/window_27-03-2026_16-27-59.wav,5,44100,0.047609,0.009922,0.01233,0.0,,,,DROP,weak signal — E_raw 0.0099<0.015 · RMS 0.0123<0.02 · peak 0.0476<0.35,not run,not run,,not run
27.03.2026; 16.28,/home/pi/pi-iot/audio/window_27-03-2026_16-28-04.wav,5,44100,0.236946,0.017271,0.028692,0.0,0.014921,8.2583,0.00431,KEEP,ok,FULL,baseline-clean,2,activated
27.03.2026; 16.28,/home/pi/pi-iot/audio/window_27-03-2026_16-28-09.wav,5,44100,0.186071,0.014282,0.020659,0.0,,,,DROP,weak signal — E_raw 0.0143<0.015 · peak 0.1861<0.35,not run,not run,,not run
27.03.2026; 16.28,/home/pi/pi-iot/audio/window_27-03-2026_16-28-14.wav,5,44100,0.51384,0.029157,0.045685,0.0,0.034726,11.2475,0.010572,KEEP,ok,FULL,baseline-clean,2,activated
27.03.2026; 16.28,/home/pi/pi-iot/audio/window_27-03-2026_16-28-19.wav,5,44100,0.161596,0.012868,0.019682,0.0,,,,DROP,weak signal — E_raw 0.0129<0.015 · RMS 0.0197<0.02 · peak 0.1616<0.35,not run,not run,,not run
27.03.2026; 16.28,/home/pi/pi-iot/audio/window_27-03-2026_16-28-24.wav,5,44100,0.164006,0.012332,0.019127,0.0,,,,DROP,weak signal — E_raw 0.0123<0.015 · RMS 0.0191<0.02 · peak 0.1640<0.35,not run,not run,,not run
27.03.2026; 16.28,/home/pi/pi-iot/audio/window_27-03-2026_16-28-29.wav,5,44100,0.544389,0.0314,0.052413,0.0,0.026331,10.3864,0.003182,KEEP,ok,FULL,baseline-clean,2,activated
27.03.2026; 16.28,/home/pi/pi-iot/audio/window_27-03-2026_16-28-34.wav,5,44100,0.422376,0.032181,0.053089,0.0,0.026785,7.956,0.004908,KEEP,ok,FULL,baseline-clean,2,activated
27.03.2026; 16.28,/home/pi/pi-iot/audio/window_27-03-2026_16-28-39.wav,5,44100,0.180151,0.025745,0.03697,0.0,0.020653,4.8729,0.002281,KEEP,ok,FULL,rough/noisy,1,activated
27.03.2026; 16.28,/home/pi/pi-iot/audio/window_27-03-2026_16-28-44.wav,5,44100,0.436171,0.020601,0.03489,0.0,0.020993,12.5012,0.002482,KEEP,ok,LIGHT,low-activity background,1,not activated (LIGHT path)
27.03.2026; 16.28,/home/pi/pi-iot/audio/window_27-03-2026_16-28-50.wav,5,44100,0.455519,0.020876,0.039998,0.0,0.020213,11.3886,0.007692,KEEP,ok,LIGHT,low-activity background,1,not activated (LIGHT path)
27.03.2026; 16.28,/home/pi/pi-iot/audio/window_27-03-2026_16-28-55.wav,5,44100,0.271249,0.017364,0.029171,0.0,0.018685,9.2986,0.004582,KEEP,ok,FULL,baseline-clean,2,activated
27.03.2026; 16.29,/home/pi/pi-iot/audio/window_27-03-2026_16-29-00.wav,5,44100,0.411359,0.029691,0.047606,0.0,0.026367,8.6409,0.005464,KEEP,ok,FULL,baseline-clean,2,activated
27.03.2026; 16.29,/home/pi/pi-iot/audio/window_27-03-2026_16-29-05.wav,5,44100,0.209784,0.030344,0.042,0.0,0.027107,4.9949,0.006018,KEEP,ok,FULL,rough/noisy,1,activated
27.03.2026; 16.29,/home/pi/pi-iot/audio/window_27-03-2026_16-29-10.wav,5,44100,0.207465,0.020597,0.02826,0.0,0.029075,7.3413,0.008106,KEEP,ok,FULL,baseline-clean,2,activated
27.03.2026; 16.29,/home/pi/pi-iot/audio/window_27-03-2026_16-29-15.wav,5,44100,0.103702,0.011526,0.015259,0.0,,,,DROP,weak signal — E_raw 0.0115<0.015 · RMS 0.0153<0.02 · peak 0.1037<0.35,not run,not run,,not run
27.03.2026; 16.29,/home/pi/pi-iot/audio/window_27-03-2026_16-29-20.wav,5,44100,0.377758,0.023605,0.0372,0.0,0.024231,10.1547,0.002962,KEEP,ok,FULL,baseline-clean,2,activated
27.03.2026; 16.29,/home/pi/pi-iot/audio/window_27-03-2026_16-29-26.wav,5,44100,0.493942,0.037323,0.064584,0.0,0.029311,7.6481,0.0023,KEEP,ok,FULL,baseline-clean,2,activated
27.03.2026; 16.29,/home/pi/pi-iot/audio/window_27-03-2026_16-29-31.wav,5,44100,0.310862,0.017433,0.030722,0.0,0.027202,10.1186,0.014934,KEEP,ok,FULL,baseline-clean,2,activated
27.03.2026; 16.29,/home/pi/pi-iot/audio/window_27-03-2026_16-29-36.wav,5,44100,0.955596,0.059014,0.103317,0.0,0.02849,9.2491,0.005209,KEEP,ok,FULL,baseline-clean,2,activated
27.03.2026; 16.29,/home/pi/pi-iot/audio/window_27-03-2026_16-29-41.wav,5,44100,1.000031,0.072636,0.139162,0.000816,0.059506,7.1861,0.035018,KEEP,ok,FULL,baseline-clean,2,activated
27.03.2026; 16.29,/home/pi/pi-iot/audio/window_27-03-2026_16-29-46.wav,5,44100,0.340556,0.034483,0.053977,0.0,0.024943,6.3092,0.002681,KEEP,ok,FULL,baseline-clean,2,activated
27.03.2026; 16.29,/home/pi/pi-iot/audio/window_27-03-2026_16-29-51.wav,5,44100,0.387005,0.01613,0.032781,0.0,0.018943,11.8059,0.001828,KEEP,ok,LIGHT,low-activity background,1,not activated (LIGHT path)
